DeePore output results including 15 single-value
paramters, 4 functions and 11 distributions
__________________________________________________
        ### Single-value parameters ###
__________________________________________________

Properties                              Value
--------------------------------------------------
Absolute Permeability (um2)             0.0028283
Formation Factor (ratio)                54.6758534
Cementation Factor (ratio)              2.2516087
pore density (1/um3)                    0.0017923
Tortuosity (ratio)                      1.5160029
Average Coordination Number             2.937958
Average Throat Radius (um)              1.367751
Average Pore Radius (um)                2.2085657
Average Throat Length (um)              6.9035455
Pore to Throat Aspect ratio             4.0513325
Specific Surface (1/um)                 0.0001542
Pore Sphericity (ratio)                 2.7050109
Grain Sphericity (ratio)                0.7876812
Average Grain Radius (um)               4.3005971
Relative Young Module (ratio)           0.2860358

__________________________________________________
       ### Functions and distributions ###
__________________________________________________

0.57                                    9.6938364
0.58                                    10.6162155
0.59                                    9.4505083
0.6                                     10.3849736
0.61                                    9.1721322
0.62                                    9.4850222
0.63                                    10.8048584
0.64                                    10.4301937
0.65                                    10.338121
0.66                                    10.2465029
0.67                                    10.3448202
0.68                                    10.2571578
0.69                                    10.5195194
0.7                                     11.3417424
0.71                                    11.3339004
0.72                                    9.8631401
0.73                                    10.3452457
0.74                                    10.6348571
0.75                                    10.8923899
0.76                                    12.0627487
0.77                                    12.1019339
0.78                                    11.1092653
0.79                                    11.0763136
0.8                                     11.3055593
0.81                                    11.0261876
0.82                                    11.4246574
0.83                                    11.5940553
0.84                                    10.7770754
0.85                                    11.3607127
0.86                                    12.0508971
0.87                                    12.2530258
0.88                                    13.1493425
0.89                                    13.2070015
0.9                                     12.3243973
0.91                                    12.667522
0.92                                    12.3913544
0.93                                    12.6810805
0.94                                    13.1101282
0.95                                    12.4559908
0.96                                    13.1944085
0.97                                    13.0451152
0.98                                    13.3264916
0.99                                    14.8030001
1.0                                     18.5753313


# Throat Inscribed Radius Distribution (um)
--------------------------------------------------
Cumulative probability                  Value
--------------------------------------------------
0.01                                    2.0808308
0.02                                    1.8128333
0.03                                    2.4728569
0.04                                    2.1891965
0.05                                    2.6774518
0.06                                    2.7961465
0.07                                    2.5503441
0.08                                    2.5751778
0.09                                    2.8850954
0.1                                     3.0784458
0.11                                    4.0842766
0.12                                    3.6295383
0.13                                    3.7298122
0.14                                    3.8091542
0.15                                    3.6145907
0.16                                    3.8719479
0.17                                    3.2493712
0.18                                    3.6377958
0.19                                    4.2695689
0.2                                     3.8263684
0.21                                    4.5028028
0.22                                    4.4461212
0.23                                    4.1049757
0.24                                    4.7477525
0.25                                    4.5066581
0.26                                    4.8252243
0.27                                    5.0605071
0.28                                    4.8797379
0.29                                    5.0900515
0.3                                     5.3689208
0.31                                    4.7662659
0.32                                    5.2751889
0.33                                    4.9600487
0.34                                    5.8274112
0.35                                    5.4015811
0.36                                    5.3946384
0.37                                    6.0159501
0.38                                    4.6899515
0.39                                    6.2932415
0.4                                     6.2421481
0.41                                    5.9480875
0.42                                    5.0541175
0.43                                    6.1394817
0.44                                    5.8527708
0.45                                    5.6983227
0.46                                    6.5384216
0.47                                    5.5045895
0.48                                    5.9792891
0.49                                    6.4775614
0.5                                     6.9005271
0.51                                    6.2193051
0.52                                    6.5340732
0.53                                    6.9679637
0.54                                    6.7768438
0.55                                    6.798709
0.56                                    6.7610252
0.57                                    6.711486
0.58                                    6.6050371
0.59                                    7.2840786
0.6                                     6.6323966
0.61                                    6.2784413
0.62                                    7.0064955
0.63                                    6.9892122
0.64                                    7.565385
0.65                                    7.6258836
0.66                                    7.5989952
0.67                                    7.310576
0.68                                    7.0753121
0.69                                    8.5527345
0.7                                     7.7102504
0.71                                    8.1829668
0.72                                    7.2395179
0.73                                    7.2367924
0.74                                    7.7142236
0.75                                    8.3500065
0.76                                    7.3379524
0.77                                    7.7972544
0.78                                    7.6404184
0.79                                    8.1989324
0.8                                     8.4130312
0.81                                    8.3939043
0.82                                    7.1874362
0.83                                    8.4597922
0.84                                    8.4348233
0.85                                    8.7324531
0.86                                    7.7100558
0.87                                    8.6029095
0.88                                    9.1831417
0.89                                    9.1276052
0.9                                     9.8416471
0.91                                    9.4149915
0.92                                    8.9310933
0.93                                    9.4064342
0.94                                    9.8314611
0.95                                    9.1964151
0.96                                    10.5272261
0.97                                    10.5768514
0.98                                    10.0468546
0.99                                    11.4717974
1.0                                     13.3443008


# Throat Average Distance (um)
--------------------------------------------------
Cumulative probability                  Value
--------------------------------------------------
0.01                                    1.664456
0.02                                    1.4949212
0.03                                    1.6795806
0.04                                    1.8867668
0.05                                    2.2425954
0.06                                    2.2343465
0.07                                    1.9023705
