DeePore output results including 15 single-value
paramters, 4 functions and 11 distributions
__________________________________________________
        ### Single-value parameters ###
__________________________________________________

Properties                              Value
--------------------------------------------------
Absolute Permeability (um2)             0.3114829
Formation Factor (ratio)                4.4216312
Cementation Factor (ratio)              1.9249517
pore density (1/um3)                    0.0013251
Tortuosity (ratio)                      1.2832421
Average Coordination Number             4.3868757
Average Throat Radius (um)              2.5560609
Average Pore Radius (um)                3.4915835
Average Throat Length (um)              9.4388666
Pore to Throat Aspect ratio             8.3008292
Specific Surface (1/um)                 0.0002813
Pore Sphericity (ratio)                 5.56333
Grain Sphericity (ratio)                0.788154
Average Grain Radius (um)               3.6574763
Relative Young Module (ratio)           0.0887178

__________________________________________________
       ### Functions and distributions ###
__________________________________________________

0.37                                    42.280433
0.38                                    40.2828116
0.39                                    39.0387343
0.4                                     42.6901083
0.41                                    44.6120768
0.42                                    40.431894
0.43                                    40.190886
0.44                                    42.4205344
0.45                                    44.5110337
0.46                                    44.6128884
0.47                                    44.5007194
0.48                                    40.6796345
0.49                                    39.863207
0.5                                     45.784091
0.51                                    45.977188
0.52                                    46.5361983
0.53                                    47.1690315
0.54                                    43.8680602
0.55                                    42.5512325
0.56                                    46.5444671
0.57                                    44.45615
0.58                                    45.3189274
0.59                                    45.3826057
0.6                                     48.1772352
0.61                                    49.4676209
0.62                                    45.5687548
0.63                                    44.3371242
0.64                                    47.4793076
0.65                                    48.9230157
0.66                                    51.0821703
0.67                                    50.2395742
0.68                                    49.5860794
0.69                                    48.4558688
0.7                                     48.6788692
0.71                                    50.7096403
0.72                                    50.2058366
0.73                                    47.2096011
0.74                                    53.3474527
0.75                                    49.7917307
0.76                                    50.433491
0.77                                    49.4649419
0.78                                    54.3558592
0.79                                    49.9983965
0.8                                     51.6850669
0.81                                    53.1659535
0.82                                    53.1536228
0.83                                    50.5644624
0.84                                    50.4911821
0.85                                    51.2978253
0.86                                    56.542408
0.87                                    53.6073583
0.88                                    56.9461085
0.89                                    58.3774528
0.9                                     55.3912998
0.91                                    55.1840336
0.92                                    57.8575132
0.93                                    58.6782966
0.94                                    59.836005
0.95                                    65.0263582
0.96                                    60.2086551
0.97                                    63.7368627
0.98                                    62.9959474
0.99                                    70.2510661
1.0                                     82.0498587


# Pore Inscribed Radius Distribution (um)
--------------------------------------------------
Cumulative probability                  Value
--------------------------------------------------
0.01                                    6.1397223
0.02                                    8.6436021
0.03                                    11.1301419
0.04                                    12.0740696
0.05                                    12.3719227
0.06                                    11.643214
0.07                                    13.9520234
0.08                                    12.8226671
0.09                                    13.819282
0.1                                     13.5015974
0.11                                    13.3958901
0.12                                    14.1919591
0.13                                    14.4394371
0.14                                    13.9708755
0.15                                    14.1880813
0.16                                    14.8493374
0.17                                    14.3565512
0.18                                    16.1461971
0.19                                    15.5458563
0.2                                     14.5559244
0.21                                    18.0523491
0.22                                    14.1927517
0.23                                    16.3697212
0.24                                    15.654208
0.25                                    16.496657
0.26                                    16.1523998
0.27                                    17.0197848
0.28                                    16.2354869
0.29                                    15.4097833
0.3                                     16.3121641
0.31                                    16.7872605
0.32                                    16.4598687
0.33                                    15.5902735
0.34                                    16.384479
0.35                                    17.2630777
0.36                                    15.5274913
0.37                                    16.4921047
0.38                                    18.5335301
0.39                                    17.7644403
0.4                                     16.8155623
0.41                                    18.5314466
0.42                                    16.503488
0.43                                    16.5372084
0.44                                    16.1966801
0.45                                    17.5608581
0.46                                    18.0584868
0.47                                    17.5021677
0.48                                    17.69406
0.49                                    17.486458
0.5                                     18.5856566
0.51                                    17.5426728
0.52                                    18.5334052
0.53                                    17.7212661
0.54                                    19.3966093
0.55                                    18.0697914
0.56                                    19.1982899
0.57                                    18.2245034
0.58                                    16.5051761
0.59                                    19.0158497
0.6                                     19.0415817
0.61                                    19.511025
0.62                                    18.574614
0.63                                    18.3559436
0.64                                    18.7471483
0.65                                    20.0734971
0.66                                    18.2443459
0.67                                    19.4751354
0.68                                    20.0491211
0.69                                    18.6966825
0.7                                     18.9760054
0.71                                    20.5520759
0.72                                    20.1858669
0.73                                    19.5987585
0.74                                    19.4821993
0.75                                    20.7189913
0.76                                    18.6323817
0.77                                    20.3243556
0.78                                    19.2819299
0.79                                    20.9759737
0.8                                     20.9848079
0.81                                    19.9086618
0.82                                    21.9385396
0.83                                    21.6740823
0.84                                    21.7236493
0.85                                    22.0938902
0.86                                    21.7215161
0.87                                    21.2148086
0.88                                    20.7013607
0.89                                    21.2057348
0.9                                     20.5143682
0.91                                    23.3880406
0.92                                    23.7139875
0.93                                    22.5676187
0.94                                    24.1609209
0.95                                    23.5668838
0.96                                    24.0980428
0.97                                    22.4613643
0.98                                    23.6083888
0.99                                    27.0555641
1.0                                     32.4386501


# Throat Inscribed Radius Distribution (um)
--------------------------------------------------
Cumulative probability                  Value
--------------------------------------------------
0.01                                    2.2119912
0.02                                    3.1525175
0.03                                    3.7571161
0.04                                    5.5378035
0.05                                    6.0101444
0.06                                    6.4953317
0.07                                    5.9779118
0.08                                    7.3559833
0.09                                    7.6882814
0.1                                     7.6999376
0.11                                    8.6341725
0.12                                    8.7002047
0.13                                    8.8955107
0.14                                    9.0123774
0.15                                    9.6287955
0.16                                    9.7942633
0.17                                    11.2222807
0.18                                    9.4059089
0.19                                    9.7543814
0.2                                     10.4331607
0.21                                    9.8077292
0.22                                    10.5884391
0.23                                    11.3459953
0.24                                    10.5525305
0.25                                    11.1964998
0.26                                    11.0286935
0.27                                    12.5184052
0.28                                    11.0990237
0.29                                    11.7426873
0.3                                     12.0272315
0.31                                    11.3297178
0.32                                    11.3769302
0.33                                    11.1734227
0.34                                    11.5976389
0.35                                    13.2541842
0.36                                    13.4588331
0.37                                    12.3548297
0.38                                    12.9389152
0.39                                    11.7061178
0.4                                     13.025617
0.41                                    11.7977059
